Uid,Liked Song,ArtistUid
teresa1010159,598825,tomaawards
teresa1010159,571311,HOWHY
teresa1010159,619415,TheJAWS
teresa1010159,618022,yufuchenmusic
teresa1010159,624241,Jabbertu
teresa1010159,623828,popoj820927
teresa1010159,623365,y310
teresa1010159,623048,Jabbertu
teresa1010159,622528,Maochun
teresa1010159,622068,kuanurboi
teresa1010159,621490,kuanurboi
teresa1010159,620852,Maochun
teresa1010159,621348,primary
teresa1010159,616507,banyangang
teresa1010159,620722,begone_1998
teresa1010159,617733,wearewang
teresa1010159,570057,y310
teresa1010159,614522,warconvict
teresa1010159,594778,yingdaguagua
teresa1010159,619435,teresa1010159
teresa1010159,603260,wayneband2019
teresa1010159,618091,shu05229970
teresa1010159,619013,Local_Bomb
teresa1010159,618753,tcfsh915006
teresa1010159,615964,kujiajun
teresa1010159,615403,kujiajun
teresa1010159,614515,Zumi2019
teresa1010159,613965,soundof2percent
teresa1010159,610937,kuanurboi
teresa1010159,610833,hsienchinnng
teresa1010159,584350,softlipa
teresa1010159,605829,Local_Bomb
teresa1010159,601782,gaexpa113918
teresa1010159,598660,mzhenzu
teresa1010159,596575,Someshit
teresa1010159,595187,hsienchinnng
teresa1010159,592586,wearewang
teresa1010159,590883,Someshit
teresa1010159,545248,liulewie
teresa1010159,587396,mzhenzu
teresa1010159,555593,aaajuipi88
teresa1010159,581509,hsienchinnng
teresa1010159,573641,soundof2percent
teresa1010159,369578,exit
teresa1010159,566421,hsienchinnng
teresa1010159,570924,hsienchinnng
teresa1010159,556201,wearewang
teresa1010159,516457,wearewang
teresa1010159,555451,leonzheng
teresa1010159,371223,TinTenTan
thaeiht1,601857,thaeiht1
thaeiht1,584595,colbieong
thaeiht1,579446,azDNorth
thaeiht1,311612,eijitao1110
thaeiht1,555025,mawmaw93
thaeiht1,112208,LBCGFUNK
thaeiht1,145949,LBCGFUNK
thaeiht1,131903,kevinwang
thaeiht1,124488,LBCGFUNK
thaeiht1,93073,formosa
thaeiht1,62279,formosa
thecrane,672790,thecrane
thecrane,674342,lucymeow
thecrane,665578,L8ching
thecrane,664448,thecrane
thecrane,662552,sean842850
thecrane,661773,HaotingHuang
thecrane,641631,HaotingHuang
thecrane,630247,thecrane
thecrane,626172,lucymeow
thecrane,619503,thecrane
thecrane,615871,HCWchunhooh
thecrane,369497,TNSO
thecrane,580342,88risingRecordsLLC
thecrane,580244,thecrane
thecrane,376145,fourpens
thecrane,369703,ZooeyWonder
thecrane,367751,thecrane
thegirlsony,571516,cemelesaistudio
thegirlsony,566421,hsienchinnng
thegirlsony,582166,tryangle
thegirlsony,570054,y310
thegirlsony,584522,colbieong
thegirlsony,584285,FoolAndIdiotBand
thenextlty861031,663919,thenextlty861031
thenextlty861031,656028,Hao526
thenextlty861031,628830,thenextlty861031
thenextlty861031,622036,collage7275
thenextlty861031,633407,thenextlty861031
thenextlty861031,629912,yiting_chang_
thenextlty861031,626963,ovdstw
thenextlty861031,626961,ovdstw
thenextlty861031,626962,ovdstw
thenextlty861031,626960,ovdstw
thenextlty861031,626959,ovdstw
thenextlty861031,626957,ovdstw
thenextlty861031,626958,ovdstw
thenextlty861031,626956,ovdstw
thenextlty861031,626954,ovdstw
thenextlty861031,626955,ovdstw
thenextlty861031,626953,ovdstw
thenextlty861031,593399,neosoul6666
thenextlty861031,599010,neosoul6666
thenextlty861031,598835,neosoul6666
thepurevocal66,618484,ozioffcl
thepurevocal66,618858,thepurevocal66
thepurevocal66,115923,maryseethefuture
thepurevocal66,550356,thepurevocal66
thepurevocal66,529141,2012southmusic
thepurevocal66,549227,thepurevocal66
thepurevocal66,392996,thepurevocal66
thepurevocal66,395946,thepurevocal66
therealneilfletcher,681148,therealneilfletcher
therealneilfletcher,665594,therealneilfletcher
therealneilfletcher,665593,therealneilfletcher
therealneilfletcher,665592,therealneilfletcher
therealneilfletcher,663161,therealneilfletcher
therealneilfletcher,661274,therealneilfletcher
therealneilfletcher,657108,therealneilfletcher
therealneilfletcher,650065,therealneilfletcher
therealneilfletcher,642413,therealneilfletcher
therealneilfletcher,624110,therealneilfletcher
therealneilfletcher,619536,therealneilfletcher
therealneilfletcher,616487,therealneilfletcher
thespacecakeband,331483,thespacecakeband
thespacecakeband,331489,thespacecakeband
thespacecakeband,331492,thespacecakeband
thespacecakeband,318853,scugrafilm
thespacecakeband,298448,thespacecakeband
thespacecakeband,298445,thespacecakeband
thespacecakeband,298444,thespacecakeband
thewhiteeyes,618024,thesignofhuman
thewhiteeyes,609893,uglysister
thewhiteeyes,608920,uglysister
thewhiteeyes,607189,thewhiteeyes
thewhiteeyes,607039,thewhiteeyes
thewhiteeyes,606159,thewhiteeyes
thewhiteeyes,600387,OvertoneTW
thewhiteeyes,600388,OvertoneTW
thewhiteeyes,600389,OvertoneTW
thewhiteeyes,600390,OvertoneTW
thewhiteeyes,600391,OvertoneTW
thewhiteeyes,600392,OvertoneTW
thewhiteeyes,600393,OvertoneTW
thewhiteeyes,600394,OvertoneTW
thewhiteeyes,600395,OvertoneTW
thewhiteeyes,600396,OvertoneTW
thewhiteeyes,596687,thewhiteeyes
thewhiteeyes,594846,JDCACA
thewhiteeyes,594771,thewhiteeyes
thewhiteeyes,587533,darkparadise
thewhiteeyes,588905,thewhiteeyes
thisisSYA,580244,thecrane
thisisSYA,619503,thecrane
thisisSYA,664448,thecrane
thisisSYA,675430,limitw
thisisSYA,672790,thecrane
thisisSYA,672167,MidisWonderland
thisisSYA,673317,MidisWonderland
thisisSYA,665911,limitw
thisisSYA,665572,limitw
thisisSYA,664569,ozioffcl
thisisSYA,663130,sasa0720h
thisisSYA,659859,sasa0720h
thisisSYA,659860,thisisSYA
thisisSYA,657957,dqdq212
thisisSYA,657955,dqdq212
thisisSYA,657108,therealneilfletcher
thisisSYA,655022,dqdq212
thisisSYA,654990,thisisSYA
thisisSYA,651839,dcoliver26
thisisSYA,647029,thisisSYA
thisisSYA,646984,VerityPower
thisisSYA,615280,inby
thisisSYA,557454,inby
thisisSYA,636294,thisisSYA
thisisSYA,633505,ozioffcl
thisisSYA,628650,thisisSYA
thisisSYA,627196,thisisSYA
thisisSYA,625867,highcc
thisisSYA,623365,y310
thisisSYA,620219,ymchenmusic
thisisSYA,620194,thisisSYA
thisisSYA,616487,therealneilfletcher
thisisSYA,613029,whocares2016
thisisSYA,612596,VerityPower
thisisSYA,609719,DayDayDavis
thisisSYA,607231,thisisSYA
thisisSYA,607063,wenda
thisisSYA,600164,dqdq212
thisisSYA,598913,y310
thisisSYA,597167,y310
thisisSYA,597041,DayDayDavis
thisisSYA,594774,g5sh
thisisSYA,592244,thisisSYA
thisisSYA,590671,wearevoyager
thisisSYA,585288,xiangers
thisisSYA,580789,thisisSYA
thisisSYA,580545,MidisWonderland
thisisSYA,575058,wenda
thisisSYA,573825,wearewang
thisisSYA,554138,left7792
thisisSYA,572849,wdragon1017
thisisSYA,572741,dqdq212
thisisSYA,570057,y310
thisisSYA,570054,y310
thisisSYA,570523,andung1220
thisisSYA,569651,andung1220
thisisSYA,569381,andung1220
thisisSYA,569001,VerityPower
thisisSYA,568733,thisisyoyo
thisisSYA,568192,TinTenTan
thisisSYA,568214,jackysu223
thisisSYA,568320,Julia_Wu
thisisSYA,568342,VerityPower
thisisSYA,567434,bluebluecurtain
thisisSYA,545066,lilyiscute3
thisisSYA,563437,andung1220
thisisSYA,566421,hsienchinnng
thisisSYA,566417,highcc
thisisSYA,364204,Marstn
thisisSYA,565616,Marstn
thisisSYA,565496,thisisSYA
thisisSYA,564435,highcc
thisisSYA,390796,rubyfatale
thisisSYA,559358,PrintedNoiseLab
thisisSYA,558920,dlrkloc
thisisSYA,559019,dlrkloc
thisisSYA,559020,dlrkloc
thisisSYA,560455,thisisSYA
thisisSYA,470331,Julia_Wu
thisisSYA,558185,Julia_Wu
thisisSYA,558184,Julia_Wu
thisisSYA,557759,ozioffcl
thisisSYA,557824,thisisSYA
thisisSYA,557469,bluebluecurtain
thisisSYA,499257,FoolAndIdiotBand
thisisSYA,555574,iRing0821
thisisSYA,555451,leonzheng
thisisSYA,548294,FoolAndIdiotBand
thisisSYA,554723,dqdq212
thisisSYA,554467,thisisSYA
thisisSYA,552193,bugnbirdband
thisisSYA,552617,Hungyulin
thisisSYA,366895,goodhoodbnd
thisisSYA,547048,danniyeats
thisisSYA,548102,thisisSYA
thisisSYA,547974,1chao
thisisSYA,546602,VerityPower
thisisSYA,115923,maryseethefuture
thisisSYA,347766,yuan183186
thisisSYA,516467,wearewang
thisisSYA,546102,dqdq212
thisisSYA,545844,missbac
thisisSYA,469211,whocares2016
thisisSYA,532471,wenda
thisisSYA,519817,PoshaoHuang
thisisSYA,294845,left7792
thisisSYA,370959,whocares2016
thisisSYA,512087,1chao
thisisSYA,395436,highcc
thisisSYA,395421,highcc
thisisSYA,497452,thisisSYA
thisisSYA,382664,jiansuepin
thisisSYA,369914,flykite2016
thisisSYA,366438,Cacarolyn
thisisSYA,192309,singoursong2013
thisishuer,648835,SRollercoaster
thisishuer,636588,shu05229970
thisishuer,627434,aun04178ofe
thisishuer,628969,thisishuer
thisishuer,626137,thisishuer
thisishuer,626155,thisishuer
thisishuer,626138,thisishuer
thisishuer,620040,the___scenario
thisishuer,620006,FormoSir
thisishuer,618756,thisishuer
thisishuer,617908,left7792
thisishuer,616827,ian868219
thisishuer,618353,thisishuer
thisishuer,600928,lanting
thisishuer,616853,FormoSir
thisishuer,615532,junepan
thisishuer,615597,thisishuer
thisishuer,612967,apu_song
thisishuer,319186,zhcband
thisishuer,614974,lanting
thisishuer,615126,leegof
thisishuer,614568,the___scenario
tigtheirongiant,644359,cityronin
tigtheirongiant,49914,14production
tigtheirongiant,362174,Onstudio
tigtheirongiant,664569,ozioffcl
tigtheirongiant,646372,mxxdlife
tigtheirongiant,622591,Lil__Wave
tigtheirongiant,573072,ShadowProject
tigtheirongiant,603710,johnnnnnn
tigtheirongiant,573235,softlipa
tigtheirongiant,597194,smy714
tigtheirongiant,567661,BeatmakersTaipei
tigtheirongiant,594358,ZEO_WATER
tigtheirongiant,80406,softlipa
tigtheirongiant,41941,softlipa
tigtheirongiant,556094,zycozycozyco
tigtheirongiant,560132,johnnnnnn
tigtheirongiant,560064,llccltheband
tigtheirongiant,42072,kaorecords
tigtheirongiant,583493,Zshiuan
tigtheirongiant,295693,Adrian_D
tigtheirongiant,590883,Someshit
tigtheirongiant,590789,smy714
tigtheirongiant,582839,ShadowProject
tigtheirongiant,576265,Balious
tigtheirongiant,362550,PlanD
tigtheirongiant,580507,ZEO_WATER
tigtheirongiant,586781,BackMountKrew
tigtheirongiant,484947,twohours
tigtheirongiant,584350,softlipa
tigtheirongiant,583861,svradio
tigtheirongiant,558866,tigtheirongiant
tigtheirongiant,581470,rainofsorrow
tigtheirongiant,584514,aiyoband
tigtheirongiant,584213,thegirlsony
tigtheirongiant,580513,chinggsquadofficial
tigtheirongiant,584285,FoolAndIdiotBand
tigtheirongiant,584796,tigtheirongiant
tigtheirongiant,4139,superten0910
tigtheirongiant,559699,thegirlsony
tigtheirongiant,212156,elevenzmusic
tigtheirongiant,533191,doojay98
tigtheirongiant,512892,BackMountKrew
tigtheirongiant,485272,wecynicalboyz
tim99640996,546975,RyanGunns
tim99640996,620844,tim99640996
tim99640996,620842,tim99640996
tinsrobinson,677220,tinsrobinson
tinsrobinson,676125,416roger
tinsrobinson,671473,GummyBBB
tinsrobinson,674444,tinsrobinson
tinsrobinson,671372,NCCU_heyin
tinsrobinson,674153,AgustinShen
tinsrobinson,654351,anthony0926handsome
tinsrobinson,672611,GummyBBB
tinsrobinson,673666,wayu_woys
tinsrobinson,672400,yf____c
tinsrobinson,672140,wc109101065
tinsrobinson,671714,Andy970029
tinsrobinson,671175,yf____c
tinsrobinson,669036,babybabycrycry
tinsrobinson,667530,wohkooler
tinsrobinson,622068,kuanurboi
tinsrobinson,662119,ted78247820
tinsrobinson,644359,cityronin
tinsrobinson,651745,yf____c
tinsrobinson,640522,_pe630arl
tinsrobinson,628977,lil_karbi
tinsrobinson,321640,SavuluLawayMusic
tinsrobinson,583586,willy0307
tinsrobinson,549101,nckn
tinsrobinson,570091,jackysu223
tinsrobinson,194047,MixerMiSir
tinsrobinson,361768,accusefive
tinsrobinson,556948,Bestards
tomiichanmusic,573825,wearewang
tomiichanmusic,565144,snowonacrowy
tomiichanmusic,566421,hsienchinnng
tomiichanmusic,533736,yingdaguagua
tomiichanmusic,393891,themajesticg
tomiichanmusic,503802,pur3a1r
trezo2017,552853,PuFFcorn
trezo2017,551220,g5sh
trezo2017,499237,trezo2017
trezo2017,566425,trezo2017
trezo2017,566427,trezo2017
trezo2017,566426,trezo2017
tripoets,569599,PoC
tripoets,560181,lilakin
tripoets,545248,liulewie
tripoets,80273,youngcee
tripoets,528136,youngcee
tripoets,533556,softlipa
tripoets,529879,superten0910
tripoets,70311,pezen
tripoets,63328,superten0910
tripoets,48312,formosa
tripoets,47389,trivalves
tripoets,45932,64kid
tripoets,43891,REDGORDON
tripoets,43816,jnco
tripoets,43863,superten0910
tripoets,43367,mrbrownchen
tripoets,43101,youngstar
tripoets,42428,youngsouljaz
tripoets,42684,superten0910
tripoets,42616,youngstar
tripoets,41942,manchuker
tripoets,41139,apyoungun
tripoets,41951,jnco
tripoets,41941,softlipa
tripoets,35069,jnco
tristanw711kb,681270,MountainRiver248
tristanw711kb,679354,tsaibrett0916
tristanw711kb,678901,vacuumusic
tristanw711kb,676981,Leewei69
tristanw711kb,676789,mxrris_17
tristanw711kb,676161,tristanw711kb
tristanw711kb,669573,charlie86847095
tristanw711kb,671473,GummyBBB
tristanw711kb,629066,GummyBBB
tristanw711kb,596575,Someshit
tristanw711kb,676140,tsaibrett0916
tristanw711kb,672611,GummyBBB
tristanw711kb,673496,kia9933
tristanw711kb,669036,babybabycrycry
tristanw711kb,668135,GummyBBB
tristanw711kb,590883,Someshit
troy55555,667609,wutu
troy55555,652077,leafyeh
troy55555,641710,elsanini
troy55555,566033,troy55555
troy55555,550450,madzine
troy55555,547156,darkparadise
troy55555,547155,darkparadise
troy55555,547154,darkparadise
troy55555,487172,twohours
troy55555,487197,twohours
troy55555,485462,twohours
troy55555,484947,twohours
troy55555,399746,ZooeyWonder
troy55555,401006,ZooeyWonder
troy55555,397181,ZooeyWonder
troy55555,388086,ZooeyWonder
troy55555,382992,troy55555
troy55555,374815,troy55555
troy55555,374724,troy55555
troy55555,374503,troy55555
troy55555,374502,troy55555
troy55555,373913,troy55555
troy55555,373668,troy55555
troy55555,373669,troy55555
troy55555,373667,troy55555
troychenGT,521047,siaulukala
troychenGT,521037,siaulukala
troychenGT,373412,yahsin05120
troychenGT,583395,zoidsroy
tryangle,629907,davidwei
tryangle,584213,thegirlsony
tryangle,582166,tryangle
tryangle,559700,thegirlsony
tryangle,559699,thegirlsony
tryangle,559701,thegirlsony
tryingtimes,585503,tryingtimes
tryingtimes,532606,tryingtimes
tryingtimes,562857,tryingtimes
tryingtimes,551367,tryingtimes
tsengsean,669408,tsengsean
tsengsean,654658,tsengsean
tsengsean,665896,tsengsean
tsengsean,664211,Bibo_lii
tsengsean,647554,paulybleeonly
tsengsean,637056,paulybleeonly
tsengsean,665297,tsengsean
tsengsean,665075,tsengsean
tsengsean,651418,tsengsean
tsengsean,650117,tsengsean
tsengsean,623257,paulybleeonly
tuegofunpan,661663,falling_voice_vny
tuegofunpan,646995,sandwichfail
tuegofunpan,610475,sandwichfail
tuegofunpan,609935,sandwichfail
tuegofunpan,598454,ChicoTsai
tuegofunpan,385851,som4ever
tuegofunpan,584635,sandwichfail
tuegofunpan,579369,sandwichfail
tuegofunpan,579367,sandwichfail
tuegofunpan,553692,neonerostw
tuegofunpan,568133,tuegofunpan
tuegofunpan,568134,tuegofunpan
tuegofunpan,568132,tuegofunpan
tuegofunpan,548363,18181155713
tuegofunpan,549523,mintgreenmill
tuegofunpan,306596,postpatrick
tuegofunpan,287240,liliumtaiwan
turtleknights,667395,ChihSiou_
turtleknights,622901,ChihSiou_
turtleknights,617051,ChihSiou_
turtleknights,595740,ChihSiou_
turtleknights,505872,turtleknights
turtleknights,513382,turtleknights
turtleknights,543688,turtleknights
tyntbandhk,653090,tyntbandhk
tyntseng,677983,Cliff949
tyntseng,677789,nolightattheintersection
tyntseng,665724,shallowlevee
tyntseng,604367,chuo_lin
tyntseng,654860,jw612
tyntseng,647736,peach_jaye_23
tyntseng,650902,RobotSwing
tyntseng,629401,VastHazy
tyntseng,606467,nckn
tyntseng,554326,leonzheng
tyntseng,647171,chenghantw
tyntseng,627045,candlekuo
tyntseng,644873,chrisxxx
tyntseng,641264,fan0415
tyntseng,639794,Vout
tyntseng,640000,martinj93151
tyntseng,636174,fan0415
tyntseng,636580,jw612
tyntseng,599590,CampusDoggyClub
tyntseng,624592,tz_yi
tyntseng,614900,botau
tyntseng,610248,jw612
tyntseng,597619,CampusDoggyClub
tyntseng,582033,black_silence_1x3
tzuyuan30,672440,Tsai_711
tzuyuan30,667699,tzuyuan30
tzuyuan30,645274,tzuyuan30
tzuyuan30,648399,tzuyuan30
tzuyuan30,631070,tzuyuan30
tzuyuan30,606308,tzuyuan30
tzuyuan30,669945,Tangsugar7125
tzuyuan30,662558,tzuyuan30
tzuyuan30,639434,tzuyuan30
tzuyuan30,639096,summerscream
tzuyuan30,635811,Kcufit
tzuyuan30,631307,CalvinBrand
tzuyuan30,596551,Kcufit
tzuyuan30,576628,benxdevil
tzuyuan30,566421,hsienchinnng
tzuyuan30,570924,hsienchinnng
ucmusic,676973,_xxslowly34
ucmusic,675270,popoj820927
ucmusic,629066,GummyBBB
ucmusic,673035,lil_karbi
ucmusic,669808,anthony0926handsome
ucmusic,659834,mxxdlife
ucmusic,665577,_xxslowly34
ucmusic,601483,ozioffcl
ucmusic,633505,ozioffcl
ucmusic,662020,bringmesomesoup
ucmusic,570704,Thehopend
ucmusic,666091,konwang3
ucmusic,664872,Qzzy
ucmusic,664569,ozioffcl
ucmusic,663657,dcdessy
ucmusic,557474,DSPS
ucmusic,639391,Joyce20020627
ucmusic,659030,ZING_officiall
ucmusic,661521,Leewei69
ucmusic,660461,_xxslowly34
ucmusic,658442,lil_karbi
ucmusic,659075,bringmesomesoup
ucmusic,659760,_pe630arl
ucmusic,347526,eric198853
ucmusic,656911,mxxdlife
ucmusic,657627,Yugi_Lu
ucmusic,652516,mxxdlife
ucmusic,651475,shrimp_84
ucmusic,649619,popoj820927
ucmusic,650092,roberthu0410
ucmusic,650331,uimusic
ucmusic,634644,mxxdlife
ucmusic,645607,joyce_ch0627
ucmusic,479902,fubarsound
ucmusic,593934,DSPS
ucmusic,586781,BackMountKrew
ucmusic,643548,sunk1s
ucmusic,557633,DSPS
ucmusic,643002,DSPS
ucmusic,376230,DSPS
ucmusic,643393,ucmusic
ucmusic,581029,uting_
ucmusic,628175,mxxdlife
ucmusic,636967,mxxdlife
ucmusic,643245,gflav111
ucmusic,634046,MangoJump
ucmusic,629181,MangoJump
ucmusic,639794,Vout
ucmusic,640522,_pe630arl
ucmusic,618091,shu05229970
ucmusic,636444,ozioffcl
ucmusic,636097,itisIsey
ucmusic,625899,yifentan
ucmusic,635433,Yanzhangg666
ucmusic,610912,madeinbackstation
ucmusic,612012,MangoJump
ucmusic,627580,konwang3
ucmusic,632508,guinh
ucmusic,628756,AC9
ucmusic,617262,joyce_ch0627
ucmusic,627810,joyce_ch0627
ucmusic,623530,Yugi_Lu
ucmusic,610844,Yugi_Lu
ucmusic,623998,smy714
ucmusic,570096,Onstudio
ucmusic,623365,y310
ucmusic,622813,guinh
ucmusic,621086,Young_Lin
ucmusic,620405,faibaofibo
ucmusic,619702,left7792
ucmusic,605115,whytetete
ucmusic,607471,teetrain0112
ucmusic,616457,Hungyulin
ucmusic,551405,Bestards
ucmusic,607472,teetrain0112
ucmusic,546625,lukechan168
ucmusic,615973,AC9
ucmusic,604339,Young_Lin
ucmusic,592525,whytetete
uimusic,673913,obiwan1103
uimusic,671348,chenghantw
uimusic,667644,GIGO_psycho
uimusic,667219,chenghantw
uimusic,667220,chenghantw
uimusic,665772,chenghantw
uimusic,569504,ourshame92
uimusic,641790,grayinfluenza
uimusic,639664,lucymeow
uimusic,658671,lucymeow
uimusic,647733,whyband
uimusic,647069,desolatechen
uimusic,648948,leowangmorrison
uimusic,647171,chenghantw
uimusic,646896,OldSlutDistortion
uimusic,552644,whyband
uimusic,633887,general_trash_band
uimusic,643243,chenghantw
uimusic,637467,collage7275
uimusic,635583,chilladan
uimusic,634631,mandark
uimusic,622036,collage7275
uimusic,632260,joeyhuang
uimusic,632421,hue1993
uimusic,624046,Onstudio
uimusic,609546,collage7275
uimusic,618960,humanhart
uimusic,626172,lucymeow
uimusic,630234,CHIUPI
uimusic,630236,CHIUPI
uimusic,628884,fireex168
uimusic,628890,fireex168
uimusic,552532,OBSESS
uimusic,589836,Epitomeband
uimusic,627583,Epitomeband
uimusic,627581,Epitomeband
uimusic,627579,Epitomeband
uimusic,623474,kingdomofrain
uimusic,390556,theroadsideinn
uimusic,555198,love78love87
uimusic,627446,chilladan
uimusic,616026,PuFFcorn
uimusic,618525,PuFFcorn
uimusic,626644,n7atsao
uimusic,569657,MenliveN
uimusic,94834,the13band
uimusic,205812,the13band
uimusic,8677,the13band
uimusic,617598,g5sh
uimusic,573261,goodband
uimusic,618389,goodband
uimusic,622191,Baobu_Badulu
uimusic,624582,ovdstw
uimusic,622901,ChihSiou_
uimusic,623880,kingdomofrain
uimusic,623882,kingdomofrain
uimusic,623881,kingdomofrain
uimusic,622183,Baobu_Badulu
uimusic,614127,24prbl
uimusic,623487,CHIUPI
uimusic,623475,kingdomofrain
uimusic,623476,kingdomofrain
uimusic,623271,kingdomofrain
uimusic,623272,kingdomofrain
uimusic,623270,kingdomofrain
uimusic,623269,kingdomofrain
uimusic,582035,love78love87
uimusic,622850,joeyhuang
uimusic,110146,yen1982
uimusic,617477,Juniperberry
uimusic,617478,Juniperberry
uimusic,621480,whocares2016
uimusic,596519,obiwan1103
uimusic,585271,obiwan1103
uimusic,75357,obiwan1103
uimusic,609288,finemusic
uimusic,588905,thewhiteeyes
uimusic,611859,djmykal
uimusic,611172,CHIUPI
uimusic,610125,PuFFcorn
uimusic,599779,wednesdaywu
uimusic,574609,junglemico
uimusic,604881,CHIUPI
uimusic,604254,CHIUPI
uimusic,603421,JADE_official_tw
uimusic,595757,JADE_official_tw
uimusic,597531,JADE_official_tw
uimusic,593786,JADE_official_tw
uimusic,593322,JADE_official_tw
uimusic,593010,JADE_official_tw
uimusic,598683,JADE_official_tw
uimusic,597922,JADE_official_tw
uimusic,603299,ironhorn
uimusic,596699,chaomiumiu
uimusic,600379,treeoflifeband
uimusic,602631,DayDayDavis
uimusic,597676,waynessosad
uimusic,586388,waynessosad
uimusic,601900,Sophysophyw
uimusic,601044,CHIUPI
uimusic,600599,ironhorn
uimusic,598857,ChihSiou_
uimusic,595711,LeeSunWang
uimusic,598858,ChihSiou_
uimusic,193061,som4ever
uimusic,568577,som4ever
uimusic,559593,pehthiha
uimusic,574229,FayeHong
uimusic,193063,som4ever
uimusic,367297,stingie
uimusic,595187,hsienchinnng
uimusic,570924,hsienchinnng
uimusic,372399,flux
uimusic,596023,Rapguy
uimusic,376249,aaasi
uimusic,569736,SoulFaofficial
uimusic,592397,SoulFaofficial
uimusic,575262,SoulFaofficial
uimusic,594724,1chao
uimusic,595003,kingdomofrain
uimusic,542724,SorryYouth
uimusic,242804,love78love87
uimusic,162184,IGUband
uimusic,589050,MIMwatercity
uimusic,594373,joey82517
uimusic,594372,joey82517
uimusic,532866,joey82517
uimusic,578860,junepan
uimusic,559666,OldSlutDistortion
uimusic,518626,maogailaoshi
uimusic,570054,y310
uimusic,587926,darkparadise
uimusic,500517,chickenchicks
uimusic,588895,PuFFcorn
uimusic,580375,fragilegirls
uimusic,471926,fragilegirls
uimusic,471946,fragilegirls
uimusic,582795,felixanshen
uimusic,588565,wednesdaywu
uimusic,571743,louie0630
uimusic,586489,louie0630
uimusic,538126,sugarcatband
uimusic,585234,Kasiwa
uimusic,93226,mod1976
uimusic,101008,obiwan1103
uimusic,101016,obiwan1103
uimusic,584844,chilladan
uimusic,583272,SunsetSamuraiTW
uimusic,583401,thesignofhuman
uimusic,583417,thesignofhuman
uimusic,564567,wednesdaywu
uimusic,582550,wearewang
uimusic,564565,wednesdaywu
uimusic,559917,OldSlutDistortion
uimusic,392271,OldSlutDistortion
uimusic,559664,OldSlutDistortion
uimusic,552583,wednesdaywu
uimusic,565008,wednesdaywu
uimusic,552528,ironhorn
uimusic,552531,ironhorn
uimusic,203850,aaasi
uimusic,512412,llccltheband
uimusic,552597,rubyfatale
uimusic,573241,chilladan
uimusic,569295,whocares2016
uimusic,355665,goodband
uimusic,570096,Onstudio
uimusic,319186,zhcband
uimusic,567058,PinkNoise11
uimusic,575012,AOIMUSHIBAND
uimusic,575967,killerblood
uimusic,573825,wearewang
uimusic,576661,kingdomofrain
uimusic,576662,kingdomofrain
uimusic,576660,kingdomofrain
uimusic,575486,uimusic
uimusic,575909,uimusic
uimusic,575910,uimusic
uimusic,575911,uimusic
uimusic,566007,chilladan
uimusic,571646,ControlT
uimusic,548294,FoolAndIdiotBand
uimusic,297253,taipeicases
uimusic,204094,taipeicases
uimusic,195929,taipeicases
uimusic,191775,taipeicases
uimusic,556948,Bestards
uimusic,566588,Onstudio
uimusic,568192,TinTenTan
uimusic,396916,COMZBand2009
uimusic,568128,Verse_T
uimusic,558184,Julia_Wu
uimusic,567230,Julia_Wu
uimusic,566864,LexieLiu
uimusic,566665,kingdomofrain
uimusic,566664,kingdomofrain
uimusic,566281,kingdomofrain
uimusic,566280,kingdomofrain
uimusic,566249,kingdomofrain
uimusic,566244,kingdomofrain
uimusic,566063,kingdomofrain
uimusic,566064,kingdomofrain
uimusic,563510,aaasi
uimusic,317884,BeTrash
uimusic,317887,BeTrash
uimusic,563418,thickbigband
uimusic,546319,mafana
uimusic,196088,escape_plan
uimusic,493796,escape_plan
uimusic,194514,escape_plan
uimusic,194512,escape_plan
uimusic,368689,MixerMiSir
uimusic,558183,Julia_Wu
uimusic,556843,13515127261
uimusic,557759,ozioffcl
uimusic,548651,sugarcatband
uimusic,470331,Julia_Wu
uimusic,542480,kingdomofrain
uimusic,411061,accusefive
uimusic,554326,leonzheng
uimusic,361768,accusefive
uimusic,555451,leonzheng
uimusic,376070,Sonia_Calico
ulttmu,654977,ulttmu
ulttmu,656405,ulttmu
ulttmu,545976,ulttmu
urbancat,602177,chilladan
urbancat,623814,ChuNoodleChuNoodle
urbancat,367426,hdat770816
urbancat,365294,urbancat
urbancat,365293,urbancat
urbancat,365291,urbancat
urbancat,365292,urbancat
urbancat,313156,PinkNoise11
urbancat,313159,PinkNoise11
urbancat,313168,PinkNoise11
urbancat,313165,PinkNoise11
urbancat,313162,PinkNoise11
urbancat,351738,urbancat
urbancat,351747,urbancat
urbancat,323578,Kankhoolang
urbancat,293602,thesameday
urbancat,158923,thesameday
urbancat,204527,thesameday
urbancat,340380,LoveJasmineTree
vbnm1231,553731,vbnm1231
vegatablecookies,568352,MongTongBand
vegatablecookies,586394,vegatablecookies
vegatablecookies,543286,vegatablecookies
vegatablecookies,665674,junglemico
vegatablecookies,648306,Laitzai1027
vegatablecookies,633598,vuvusound
vegatablecookies,158884,ninetyherz
vegatablecookies,630585,Deepwhite2
vegatablecookies,630187,jkhaoo
vegatablecookies,376766,BURNIE
vegatablecookies,180328,Coromandel
vegatablecookies,329385,Maffine
vegatablecookies,635236,COLDDEW
vegatablecookies,617356,PrintedNoiseLab
vegatablecookies,622263,shuchan_chiu
vegatablecookies,600034,huangweijieweijie
vegatablecookies,600691,shuya_
